txn_id,customer_id,txn_date,txn_type,txn_amount,product,channel,status
16609,1470,2024-05-02,Deposit,194242.01,Savings,ATM,Success
21644,1683,2022-05-06,Deposit,43997.69,FD,ATM,Success
13069,1476,2021-03-24,Payment,20655.02,Credit Card,Mobile,Success
20966,1533,2023-07-31,Transfer,101509.28,Credit Card,Mobile,Success
20987,1103,2020-02-10,Payment,92101.95,Loan,Branch,Pending
14666,1661,2023-11-22,Withdrawal,114686.43,Credit Card,Netbanking,Success
18516,1013,2024-06-05,Transfer,30065.83,FD,Mobile,Success
23778,1043,2023-05-02,Withdrawal,13274.46,Savings,ATM,Pending
21838,1605,2020-07-10,Payment,66624.85,Credit Card,ATM,Success
14161,1603,2020-07-25,Payment,64394.8,FD,ATM,Success
27718,1331,2021-01-13,Withdrawal,152335.39,Credit Card,Branch,Success
20598,1992,2024-10-04,Transfer,8784.99,Credit Card,Branch,Success
14107,1269,2023-06-08,Transfer,40250.7,Savings,Netbanking,Success
20680,1408,2023-09-17,Transfer,9479.69,Savings,Netbanking,Failed
19712,1686,2022-03-01,Transfer,129620.85,Credit Card,Branch,Success
25271,1357,2020-02-19,Deposit,90748.15,Credit Card,Branch,Success
12012,1562,2022-09-20,Withdrawal,1357.94,Loan,Mobile,Success
14655,1443,2021-12-27,Withdrawal,95900.7,FD,Branch,Success
22264,1549,2023-02-13,Transfer,80773.28,Credit Card,Netbanking,Success
25563,1435,2021-01-26,Withdrawal,181159.7,Loan,Netbanking,Success
10442,1849,2023-05-02,Withdrawal,190746.81,FD,ATM,Failed
11394,1163,2022-06-12,Deposit,117545.96,Savings,ATM,Failed
14467,1140,2023-12-23,Deposit,7915.47,FD,Branch,Success
24623,1449,2023-10-14,Deposit,27352.0,FD,ATM,Success
25486,1167,2020-02-23,Transfer,36934.62,Loan,Branch,Success
14755,1436,2021-06-22,Transfer,23159.65,Loan,Mobile,Pending
26736,1103,2022-02-24,Deposit,16429.3,Savings,Branch,Failed
24981,1297,2021-11-25,Deposit,39089.61,Loan,Branch,Success
17139,1135,2020-11-26,Payment,185534.27,Loan,Netbanking,Pending
20450,1547,2022-02-27,Withdrawal,67711.49,Loan,Netbanking,Pending
22247,1789,2024-06-24,Payment,133204.64,FD,ATM,Pending
21613,1131,2023-04-16,Withdrawal,174473.77,Savings,Netbanking,Pending
13978,1586,2022-05-20,Withdrawal,12161.8,Loan,Netbanking,Pending
11251,1798,2020-03-12,Deposit,119114.09,Loan,Netbanking,Success
26226,1340,2021-02-07,Payment,5549.19,FD,Branch,Success
15267,1604,2024-03-16,Transfer,153758.2,Savings,Mobile,Failed
22729,1546,2023-04-04,Withdrawal,74645.81,FD,Branch,Pending
16933,1979,2022-11-10,Deposit,158713.24,FD,Mobile,Success
13166,1349,2020-11-06,Transfer,165646.85,FD,Mobile,Success
19537,1237,2021-10-26,Payment,156892.3,Savings,Mobile,Success
18446,1807,2023-09-27,Payment,7129.29,Credit Card,Branch,Success
16793,1677,2023-07-27,Deposit,116254.34,FD,Netbanking,Success
21525,1570,2021-02-07,Withdrawal,179014.36,Savings,Netbanking,Failed
18013,1186,2020-07-08,Payment,112420.34,FD,ATM,Pending
18726,1365,2024-07-18,Payment,74415.16,Loan,ATM,Success
11535,1820,2022-08-25,Payment,78686.67,Savings,Mobile,Failed
13526,1721,2020-07-22,Deposit,119531.74,FD,Branch,Success
19263,1896,2021-02-13,Transfer,94951.47,FD,Mobile,Success
26235,1734,2021-10-17,Deposit,73093.99,Savings,Branch,Failed
19232,1343,2020-05-16,Transfer,68770.22,FD,Branch,Success
9922,1023,2020-10-14,Deposit,174209.7,Credit Card,Branch,Success
10087,1730,2021-01-26,Withdrawal,189627.0,Credit Card,Netbanking,Failed
21646,1977,2023-02-04,Deposit,96759.74,Credit Card,Netbanking,Success
10839,1980,2022-09-17,Transfer,181257.17,Savings,Branch,Failed
21536,1445,2023-01-28,Transfer,93386.35,Loan,Branch,Pending
16307,1792,2024-09-27,Payment,54930.7,FD,ATM,Failed
19050,1141,2021-12-30,Payment,54169.32,Savings,Netbanking,Success
9978,1650,2024-10-25,Withdrawal,168726.14,Loan,Netbanking,Success
15663,1788,2021-02-14,Deposit,164111.52,Credit Card,ATM,Success
26286,1811,2021-06-12,Deposit,48819.5,Loan,Netbanking,Success
25580,1209,2021-05-28,Payment,1388.48,Credit Card,Netbanking,Success
24773,1909,2023-01-30,Payment,25529.23,FD,Branch,Pending
9652,1352,2022-06-13,Deposit,48014.96,Savings,Mobile,Success
16202,1205,2023-11-24,Deposit,167385.67,Loan,Netbanking,Success
13573,1710,2020-02-01,Transfer,19408.28,Savings,Branch,Failed
21555,1129,2021-09-26,Withdrawal,87117.75,FD,Branch,Success
10363,1219,2022-12-29,Transfer,156045.12,Loan,Netbanking,Failed
24794,1107,2024-06-14,Transfer,15925.18,FD,ATM,Success
11085,1378,2023-03-18,Withdrawal,30606.42,Credit Card,Mobile,Success
16306,1985,2020-05-23,Deposit,10266.87,Credit Card,Branch,Failed
13885,1642,2022-04-26,Withdrawal,150115.33,Credit Card,Mobile,Success
17508,1417,2020-11-02,Deposit,144592.48,FD,Mobile,Success
12482,1655,2024-04-10,Payment,152180.7,Savings,ATM,Success
19055,1064,2023-04-05,Withdrawal,178374.05,Loan,Branch,Success
19475,1562,2022-12-27,Deposit,100672.3,Savings,Netbanking,Failed
26870,1164,2020-05-09,Payment,10622.99,Savings,ATM,Success
22120,1774,2020-03-19,Withdrawal,67610.21,FD,Mobile,Failed
15533,1022,2024-05-05,Payment,46091.03,Loan,ATM,Failed
22015,1590,2021-11-22,Deposit,90872.61,FD,Branch,Success
10289,1242,2020-02-05,Withdrawal,120725.55,Savings,Mobile,Success
17228,1378,2021-02-19,Payment,65875.51,Loan,Netbanking,Success
20826,1498,2020-11-24,Payment,110634.95,Loan,Mobile,Failed
21091,1325,2022-08-17,Payment,173559.21,FD,Branch,Pending
27070,1799,2022-01-21,Withdrawal,25533.12,FD,Branch,Failed
28673,1752,2020-05-25,Transfer,134385.94,FD,Branch,Success
20661,1526,2024-09-21,Withdrawal,133721.04,Credit Card,Mobile,Success
26224,1068,2023-08-26,Payment,164346.77,FD,Mobile,Success
21566,1999,2022-09-30,Deposit,184798.22,Savings,Mobile,Success
24865,1400,2021-11-02,Deposit,194178.88,Loan,Mobile,Success
13700,1839,2024-02-21,Transfer,74431.33,FD,Netbanking,Pending
16915,1783,2024-03-04,Deposit,140139.0,Savings,Mobile,Success
12922,1688,2022-06-02,Payment,149349.11,Loan,ATM,Pending
21035,1185,2022-02-13,Withdrawal,182682.87,Savings,Mobile,Success
12377,1711,2020-04-10,Deposit,160990.64,Savings,Branch,Success
22934,1673,2024-01-04,Withdrawal,119588.24,Loan,Branch,Pending
21286,1449,2023-08-01,Deposit,27755.57,Savings,Netbanking,Success
9328,1402,2021-11-22,Payment,135740.79,Credit Card,Netbanking,Success
17730,1830,2024-07-18,Withdrawal,76166.54,Loan,Netbanking,Success
27769,1311,2020-10-29,Deposit,33222.79,Credit Card,Netbanking,Success
11449,1950,2020-01-16,Transfer,154446.32,FD,Netbanking,Success
15219,1466,2024-06-16,Transfer,169439.24,Loan,Branch,Success
28397,1605,2023-09-14,Withdrawal,8537.25,FD,Branch,Success
10808,1889,2020-06-26,Deposit,140963.89,Loan,Branch,Success
11627,1645,2021-12-18,Withdrawal,57037.01,Credit Card,Branch,Success
19870,1847,2023-10-30,Deposit,135991.45,Loan,ATM,Success
28967,1099,2024-01-20,Payment,169770.39,Savings,Mobile,Success
14447,1993,2022-07-03,Payment,150636.34,Loan,Branch,Success
14827,1165,2022-04-20,Withdrawal,96467.48,Credit Card,Mobile,Pending
13731,1847,2021-09-16,Transfer,83705.95,Loan,ATM,Success
10384,1681,2020-10-07,Transfer,163230.82,Loan,Branch,Success
24384,1487,2021-04-11,Withdrawal,73208.2,Savings,Branch,Pending
15919,1825,2024-08-14,Deposit,109033.43,Savings,ATM,Success
27883,1828,2021-02-19,Deposit,6587.6,Loan,Mobile,Pending
14504,1088,2022-10-17,Transfer,38732.77,Loan,Netbanking,Pending
28557,1130,2024-12-27,Deposit,122955.07,Loan,ATM,Success
14023,1633,2022-05-24,Payment,170559.22,FD,ATM,Success
12560,1941,2023-06-04,Withdrawal,43876.82,Credit Card,Branch,Success
19526,1652,2020-10-13,Withdrawal,86775.42,Savings,Mobile,Pending
10713,1485,2023-09-27,Deposit,165847.72,Loan,ATM,Success
27101,1888,2021-08-12,Deposit,14125.76,Credit Card,Netbanking,Success
20201,1459,2023-02-16,Withdrawal,49812.84,Credit Card,ATM,Success
15194,1311,2023-11-03,Payment,60980.22,Credit Card,Netbanking,Success
24667,1499,2021-04-08,Withdrawal,186014.95,Savings,ATM,Failed
15092,1181,2022-04-08,Payment,46663.14,Savings,Mobile,Failed
20296,1876,2022-06-23,Withdrawal,34807.87,Credit Card,Branch,Success
12324,1760,2021-01-11,Deposit,28701.13,Credit Card,Branch,Success
23732,1294,2020-02-29,Withdrawal,4021.37,Credit Card,Netbanking,Success
13149,1580,2024-11-27,Transfer,6452.5,FD,Mobile,Failed
13179,1581,2022-02-23,Withdrawal,172372.32,Loan,Netbanking,Success
9170,1657,2023-10-10,Deposit,170845.03,Credit Card,Netbanking,Success
18103,1981,2022-05-17,Withdrawal,78611.5,Savings,ATM,Success
13990,1886,2023-11-23,Payment,41800.23,Credit Card,ATM,Pending
11886,1371,2022-04-09,Transfer,5665.12,FD,Mobile,Success
19509,1711,2022-02-21,Transfer,166610.54,Credit Card,Mobile,Pending
27268,1669,2022-05-23,Withdrawal,4527.09,Loan,Mobile,Success
15889,1582,2022-12-03,Transfer,100759.28,Loan,Branch,Failed
24472,1447,2023-03-30,Withdrawal,51756.86,Savings,Netbanking,Success
21827,1019,2022-06-14,Withdrawal,110405.43,Credit Card,Netbanking,Success
23172,1738,2024-03-08,Transfer,89013.47,Savings,Netbanking,Pending
16948,1565,2024-08-16,Payment,163429.48,Loan,Mobile,Success
13654,1358,2022-11-22,Payment,65246.11,Credit Card,Mobile,Failed
14941,1809,2024-09-20,Deposit,4711.18,FD,Mobile,Pending
21295,1476,2020-05-30,Deposit,6527.08,Savings,ATM,Success
21752,1101,2022-05-26,Transfer,130340.83,Savings,ATM,Pending
18098,1182,2021-02-11,Deposit,136926.93,FD,Mobile,Success
11142,1495,2021-09-16,Withdrawal,123961.45,FD,Branch,Pending
20264,1234,2020-12-08,Deposit,165172.82,Savings,Mobile,Pending
16696,1945,2024-09-25,Payment,58557.43,Credit Card,Netbanking,Success
14355,1285,2021-04-30,Payment,128221.9,Savings,ATM,Success
15741,1411,2020-01-22,Withdrawal,80767.53,Loan,ATM,Success
13326,1442,2022-07-03,Transfer,125001.02,Savings,Netbanking,Success
25788,1802,2021-10-24,Withdrawal,33335.99,FD,ATM,Success
9138,1806,2021-02-25,Withdrawal,166023.26,FD,Mobile,Failed
18030,1270,2020-08-28,Transfer,44807.58,Credit Card,Branch,Success
12112,1229,2022-12-18,Withdrawal,111024.44,Credit Card,Branch,Success
22594,1708,2021-04-08,Transfer,165957.09,FD,Branch,Success
11481,1856,2024-09-29,Payment,124134.65,Loan,ATM,Success
13848,1841,2021-11-17,Payment,100219.59,FD,Netbanking,Success
20777,1118,2020-01-22,Withdrawal,165458.25,Savings,Mobile,Pending
12726,1299,2024-02-04,Withdrawal,41454.62,Savings,Mobile,Failed
20250,1251,2022-02-01,Deposit,147693.49,Savings,Netbanking,Success
17243,1196,2024-12-17,Transfer,115549.98,Loan,Mobile,Success
28037,1930,2023-05-25,Transfer,86668.58,Credit Card,Netbanking,Success
18424,1101,2022-03-07,Deposit,79504.9,Savings,ATM,Success
23995,1366,2021-02-13,Transfer,158789.09,Savings,ATM,Success
19948,1247,2022-08-02,Transfer,37794.18,FD,Branch,Success
13443,1390,2024-12-31,Transfer,85444.26,Savings,ATM,Success
13780,1190,2023-06-21,Payment,9724.57,Savings,ATM,Success
15673,1865,2021-02-04,Transfer,179024.47,FD,ATM,Success
24026,1493,2022-03-16,Withdrawal,66801.01,FD,ATM,Success
11550,1203,2020-09-17,Withdrawal,85863.56,FD,Netbanking,Success
10398,1244,2020-05-01,Payment,42596.0,FD,ATM,Failed
15979,1278,2023-03-13,Deposit,166715.3,FD,ATM,Success
12316,1754,2020-07-27,Withdrawal,13131.19,Credit Card,ATM,Success
23024,1398,2023-01-22,Deposit,23554.24,Loan,ATM,Success
15818,1699,2020-08-16,Withdrawal,160992.99,Credit Card,Netbanking,Success
14993,1721,2022-03-30,Deposit,49275.12,FD,Mobile,Failed
12208,1917,2024-04-29,Payment,119764.25,Credit Card,Mobile,Pending
12422,1557,2022-06-04,Withdrawal,188859.77,Credit Card,Branch,Pending
22921,1506,2020-07-04,Transfer,171767.52,Savings,Mobile,Success
26150,1070,2023-06-11,Withdrawal,44200.58,Credit Card,Netbanking,Success
25643,1971,2023-04-04,Payment,156184.55,Credit Card,ATM,Success
23324,1198,2021-01-16,Withdrawal,42172.06,Loan,ATM,Success
14955,1519,2020-12-18,Withdrawal,123591.77,Credit Card,Branch,Success
27709,1970,2023-06-09,Payment,38134.55,Credit Card,Branch,Failed
25117,1724,2023-03-16,Transfer,50389.2,Loan,ATM,Success
26149,1157,2024-06-20,Withdrawal,22916.27,Credit Card,Netbanking,Success
25506,1904,2020-12-10,Deposit,129926.19,Credit Card,Mobile,Failed
27389,1537,2024-06-22,Withdrawal,75090.81,Loan,Mobile,Success
11387,1442,2024-01-18,Payment,121672.6,FD,Mobile,Success
24701,1897,2020-06-07,Withdrawal,29744.92,FD,Netbanking,Pending
23951,1554,2020-03-06,Transfer,192589.88,Credit Card,Netbanking,Success
27330,1886,2024-04-05,Payment,179156.21,FD,Branch,Success
14372,1678,2020-04-04,Payment,140999.16,FD,ATM,Failed
16705,1988,2024-01-25,Payment,5803.5,Loan,Branch,Success
14749,1553,2021-08-22,Transfer,198464.17,Loan,ATM,Success
27720,1235,2022-11-02,Payment,73678.49,Savings,ATM,Success
15761,1642,2023-02-09,Transfer,76688.52,Loan,Branch,Success
14101,1184,2024-03-19,Withdrawal,105070.22,Credit Card,Branch,Success
27412,1561,2021-12-11,Withdrawal,182407.61,Credit Card,Mobile,Success
16198,1767,2024-09-22,Withdrawal,20327.17,Savings,Netbanking,Pending
19990,1114,2022-12-17,Deposit,87629.09,Savings,Branch,Success
19960,1246,2021-09-06,Payment,68228.47,FD,Netbanking,Pending
11982,1735,2022-03-19,Payment,80340.11,FD,Mobile,Success
11215,1343,2024-10-28,Payment,164172.07,Loan,Netbanking,Failed
21010,1612,2023-12-19,Deposit,192392.15,Credit Card,Mobile,Failed
9715,1724,2024-09-26,Deposit,89158.81,FD,Netbanking,Success
17171,1781,2023-08-23,Deposit,31119.62,FD,Netbanking,Pending
24864,1049,2021-07-12,Withdrawal,160851.92,Credit Card,Netbanking,Success
21539,1087,2020-04-24,Withdrawal,12563.53,FD,Netbanking,Success
23149,1616,2021-06-17,Payment,174901.46,Loan,ATM,Success
25583,1716,2022-07-12,Deposit,128446.56,Loan,ATM,Failed
15691,1507,2024-12-04,Deposit,969.86,Credit Card,Branch,Success
15683,1897,2024-01-06,Deposit,52601.63,Loan,Branch,Success
27157,1323,2020-12-17,Withdrawal,158765.45,Loan,Branch,Success
9007,1574,2022-06-12,Payment,129560.95,Savings,ATM,Success
22960,1622,2022-03-22,Deposit,77544.69,Credit Card,Mobile,Success
25230,1556,2021-05-23,Deposit,190947.69,Credit Card,Mobile,Failed
27244,1368,2022-02-26,Withdrawal,142470.02,Credit Card,Branch,Success
23870,1515,2023-01-06,Deposit,164251.14,Loan,Mobile,Success
26125,1852,2024-06-09,Transfer,676.58,Savings,ATM,Success
20370,1538,2021-11-09,Transfer,178861.74,Savings,Mobile,Pending
13548,1241,2021-11-19,Transfer,67124.63,FD,Branch,Success
24856,1731,2023-01-14,Withdrawal,100969.29,Loan,Netbanking,Success
14459,1931,2020-07-12,Transfer,97195.1,Credit Card,Mobile,Success
26545,1645,2020-02-14,Withdrawal,53861.61,Loan,Branch,Success
21332,1737,2020-01-19,Transfer,152550.75,FD,Netbanking,Success
26438,1989,2024-02-08,Deposit,34054.68,FD,Branch,Pending
23614,1162,2021-11-13,Deposit,178810.06,Loan,Netbanking,Success
28582,1768,2021-03-02,Transfer,194138.54,Credit Card,Mobile,Success
18855,1752,2022-02-09,Withdrawal,181680.8,Savings,Mobile,Pending
10024,1283,2023-03-12,Transfer,189496.55,Savings,Netbanking,Success
23369,1142,2024-11-18,Payment,188582.04,Loan,Netbanking,Success
24488,1289,2021-04-13,Deposit,17784.71,Savings,Mobile,Success
25329,1317,2020-12-11,Withdrawal,157559.75,Savings,Mobile,Failed
23771,1348,2024-08-08,Payment,139821.35,Credit Card,Netbanking,Success
12185,1459,2022-12-12,Transfer,166609.84,FD,Branch,Failed
23261,1548,2021-03-01,Transfer,165144.22,Loan,Mobile,Success
24559,1841,2024-11-23,Deposit,120636.1,Loan,Netbanking,Success
27050,1036,2024-04-15,Transfer,167472.08,FD,Netbanking,Failed
18125,1334,2021-01-08,Withdrawal,101614.05,FD,Netbanking,Pending
14953,1218,2021-06-21,Withdrawal,196670.46,FD,Netbanking,Pending
21561,1478,2020-08-05,Payment,132712.97,Credit Card,Branch,Pending
17157,1970,2020-11-24,Payment,103979.53,FD,ATM,Success
25882,1673,2020-08-16,Transfer,27579.06,Loan,ATM,Success
20379,1623,2022-10-31,Transfer,144116.51,Credit Card,Branch,Pending
17761,1872,2024-07-06,Deposit,194731.79,FD,ATM,Success
23195,1706,2023-10-08,Payment,70355.82,FD,ATM,Success
26814,1879,2023-10-30,Withdrawal,32593.67,Loan,ATM,Success
21439,1934,2023-08-27,Payment,141599.94,Savings,ATM,Failed
11112,1462,2022-03-26,Payment,33220.81,FD,Netbanking,Success
14184,1297,2021-04-04,Deposit,51808.41,Loan,Branch,Success
22024,1009,2021-06-08,Withdrawal,124382.56,Savings,Netbanking,Failed
12001,1563,2021-06-21,Deposit,18696.49,Savings,ATM,Success
12212,1521,2020-05-11,Deposit,175530.29,Loan,Netbanking,Success
16444,1898,2023-02-25,Withdrawal,31544.11,Savings,Netbanking,Success
14736,1688,2024-05-04,Withdrawal,68777.29,FD,ATM,Success
11947,1630,2023-12-03,Deposit,184039.34,FD,Netbanking,Success
22156,1120,2023-02-21,Transfer,19771.66,FD,ATM,Success
9559,1095,2021-06-24,Transfer,142420.58,Credit Card,ATM,Pending
26635,1056,2023-03-14,Deposit,24994.79,FD,Mobile,Failed
22885,1691,2021-11-05,Transfer,39602.65,FD,Netbanking,Success
16604,1138,2020-07-23,Transfer,157443.25,Loan,Branch,Failed
11767,1745,2020-09-07,Transfer,148730.59,Credit Card,Branch,Pending
20087,1921,2020-07-17,Payment,83835.44,FD,Mobile,Success
21520,1834,2023-05-01,Withdrawal,133436.28,Savings,Branch,Success
11910,1590,2020-01-29,Transfer,162957.08,Credit Card,Branch,Success
27320,1238,2024-06-24,Deposit,64155.32,Loan,Netbanking,Failed
16704,1381,2020-06-07,Deposit,150305.18,Loan,ATM,Success
14218,1407,2021-07-21,Payment,15850.55,Loan,Netbanking,Success
21152,1677,2023-07-11,Payment,170689.88,FD,ATM,Success
19946,1131,2024-08-15,Withdrawal,46732.63,Savings,ATM,Failed
21724,1211,2021-05-02,Withdrawal,128499.43,Loan,Mobile,Success
17650,1212,2024-04-12,Withdrawal,7439.0,Credit Card,Mobile,Success
22151,1721,2024-04-24,Transfer,90336.05,FD,ATM,Success
27080,1218,2023-11-17,Withdrawal,108226.7,Savings,Branch,Success
19907,1822,2020-12-14,Deposit,153694.47,FD,ATM,Success
17604,1234,2021-11-01,Withdrawal,141702.22,Savings,Branch,Success
17247,1559,2023-09-26,Payment,828.08,FD,Mobile,Success
11409,1230,2024-10-12,Deposit,172673.59,FD,ATM,Failed
27638,1290,2021-05-13,Deposit,142776.94,Loan,ATM,Pending
26745,1117,2024-01-07,Payment,117876.54,FD,Netbanking,Success
11798,1066,2020-10-01,Deposit,58257.89,Credit Card,Branch,Success
23445,1901,2022-05-14,Transfer,78854.66,Savings,Netbanking,Pending
13768,1281,2024-07-03,Payment,127725.61,Loan,ATM,Pending
11415,1357,2023-08-28,Deposit,60043.8,FD,Mobile,Success
22401,1084,2021-10-30,Transfer,10903.61,FD,Branch,Success
22562,1862,2020-12-29,Transfer,48720.66,Credit Card,Mobile,Success
19803,1484,2021-02-25,Withdrawal,193670.24,Savings,ATM,Pending
20360,1612,2023-01-22,Payment,57918.46,Loan,Branch,Success
24298,1247,2023-03-19,Withdrawal,162530.04,FD,Branch,Success
23000,1500,2024-03-11,Withdrawal,81514.74,Savings,Branch,Success
23754,1268,2020-08-20,Payment,138950.08,Savings,Branch,Success
10870,1900,2021-03-15,Payment,9598.62,Credit Card,Mobile,Success
15502,1119,2021-06-26,Withdrawal,69439.85,Savings,Branch,Success
24672,1839,2020-03-17,Payment,100992.38,Credit Card,Netbanking,Pending
21553,1242,2023-04-30,Deposit,190510.09,FD,Netbanking,Failed
14141,1609,2021-03-07,Withdrawal,71440.24,Loan,Branch,Success
12801,1281,2024-06-25,Payment,159939.49,Savings,ATM,Success
21975,1538,2023-09-28,Withdrawal,118001.86,FD,Mobile,Pending
10200,1356,2024-04-20,Transfer,29952.82,FD,Netbanking,Success
22872,1597,2021-01-25,Payment,77424.6,Savings,ATM,Failed
21447,1951,2022-09-29,Withdrawal,53646.05,Savings,Branch,Success
17640,1075,2020-02-07,Deposit,78080.16,Savings,Mobile,Success
22421,1457,2023-09-08,Withdrawal,71158.81,FD,Mobile,Success
23657,1088,2022-10-25,Deposit,188739.42,Savings,Branch,Success
9716,1089,2024-11-05,Withdrawal,198618.91,Savings,Branch,Success
21229,1097,2022-06-02,Withdrawal,165661.55,FD,ATM,Success
15111,1424,2023-11-16,Transfer,106385.43,Savings,Mobile,Success
11860,1921,2020-11-26,Deposit,30529.17,FD,Netbanking,Success
12911,1722,2022-01-24,Payment,48922.22,FD,ATM,Success
28470,1443,2020-08-04,Withdrawal,196277.59,Loan,ATM,Success
9362,1326,2024-03-19,Payment,36544.16,FD,Netbanking,Failed
24660,1852,2020-03-24,Deposit,149979.06,Credit Card,Mobile,Pending
12036,1268,2024-09-25,Payment,181992.15,FD,ATM,Success
14724,1258,2020-09-05,Payment,156793.92,Credit Card,Mobile,Success
20492,1278,2023-12-23,Payment,45034.71,Credit Card,ATM,Success
17214,1129,2022-07-11,Withdrawal,5789.26,Credit Card,Branch,Success
24058,1109,2021-11-11,Deposit,169126.34,Loan,Mobile,Failed
18141,1029,2021-12-27,Deposit,18077.8,Loan,ATM,Failed
